,listing_id,price,borough,neighbourhood,price_per_month,latitude,longitude
23801,34780437,68,Brooklyn, Bedford-Stuyvesant,2068.333333,40.69418,-73.94409
23802,34782691,28,Bronx, Port Morris,851.6666667,40.80868,-73.93015
23803,34783461,175,Manhattan, West Village,5322.916667,40.73526,-74.0002
23804,34783503,123,Manhattan, East Harlem,3741.25,40.79614,-73.94838
23805,34783887,140,Manhattan, Morningside Heights,4258.333333,40.80535,-73.96307
23806,34784469,90,Manhattan, Chinatown,2737.5,40.71716,-73.99716
23807,34784681,250,Brooklyn, Boerum Hill,7604.166667,40.68713,-73.98592
23808,34785319,250,Manhattan, West Village,7604.166667,40.73682,-74.00406
23809,34785397,29,Brooklyn, Crown Heights,882.0833333,40.67146,-73.93483
23810,34785509,50,Manhattan, Harlem,1520.833333,40.80015,-73.95387
23811,34785850,479,Manhattan, Midtown,14569.58333,40.76066,-73.96639
23812,34785861,75,Brooklyn, Bedford-Stuyvesant,2281.25,40.68511,-73.95283
23813,34787483,50,Queens, Kew Gardens Hills,1520.833333,40.72619,-73.82886
23814,34788798,60,Manhattan, Washington Heights,1825,40.84433,-73.93948
23815,34788810,110,Manhattan, Midtown,3345.833333,40.74713,-73.98489
23816,34790340,175,Manhattan, Lower East Side,5322.916667,40.71482,-73.98911
23817,34790450,500,Manhattan, West Village,15208.33333,40.73458,-74.00361
23818,34790625,79,Manhattan, Upper West Side,2402.916667,40.79632,-73.969
23819,34790702,490,Manhattan, Murray Hill,14904.16667,40.7458,-73.97744
23820,34791292,94,Manhattan, East Village,2859.166667,40.726,-73.97861
23821,34791422,140,Brooklyn, Borough Park,4258.333333,40.63896,-73.99689
23822,34791645,28,Bronx, Port Morris,851.6666667,40.80858,-73.93164
23823,34791952,80,Brooklyn, Bushwick,2433.333333,40.69056,-73.91185
23824,34792347,40,Queens, Elmhurst,1216.666667,40.73291,-73.87561
23825,34793874,109,Manhattan, Upper East Side,3315.416667,40.77932,-73.95343
23826,34796261,75,Manhattan, Hell's Kitchen,2281.25,40.76403,-73.98913
23827,34801106,115,Queens, Ditmars Steinway,3497.916667,40.7754,-73.90787
23828,34801761,328,Brooklyn, Bushwick,9976.666667,40.69718,-73.92843
23829,34803200,114,Brooklyn, Canarsie,3467.5,40.63993,-73.902
23830,34804749,166,Manhattan, East Village,5049.166667,40.72387,-73.97845
23831,34804794,325,Manhattan, Harlem,9885.416667,40.79966,-73.9539
23832,34805393,200,Manhattan, Lower East Side,6083.333333,40.71255,-73.99147
23833,34805487,80,Queens, Jamaica,2433.333333,40.70091,-73.81359
23834,34805654,499,Manhattan, Hell's Kitchen,15177.91667,40.75435,-73.99801
23835,34806115,499,Manhattan, Chelsea,15177.91667,40.74437,-74.00007
23836,34808422,100,Brooklyn, Bedford-Stuyvesant,3041.666667,40.69064,-73.95664
23837,34809450,120,Brooklyn, Greenpoint,3650,40.72235,-73.94533
23838,34809828,50,Queens, Maspeth,1520.833333,40.73453,-73.89477
23839,34810052,52,Queens, Astoria,1581.666667,40.75936,-73.9258
23840,34810928,90,Manhattan, Washington Heights,2737.5,40.85374,-73.93198
23841,34811838,89,Manhattan, East Village,2707.083333,40.72609,-73.98354
23842,34812124,217,Manhattan, Upper East Side,6600.416667,40.77388,-73.9568
23843,34812586,150,Manhattan, Upper East Side,4562.5,40.77176,-73.94903
23844,34812878,76,Manhattan, Hell's Kitchen,2311.666667,40.76586,-73.98721
23845,34813137,70,Manhattan, East Village,2129.166667,40.72504,-73.97908
23846,34813189,75,Manhattan, Hell's Kitchen,2281.25,40.76579,-73.98932
23847,34813344,650,Brooklyn, Williamsburg,19770.83333,40.71597,-73.96107
23848,34813479,75,Manhattan, Hell's Kitchen,2281.25,40.76612,-73.98749
23849,34813770,99,Brooklyn, Williamsburg,3011.25,40.71771,-73.95831
23850,34813879,249,Manhattan, Hell's Kitchen,7573.75,40.76714,-73.98784
23851,34813915,75,Manhattan, Hell's Kitchen,2281.25,40.76558,-73.98785
23852,34814184,75,Manhattan, Hell's Kitchen,2281.25,40.76391,-73.98892
23853,34815163,85,Manhattan, East Village,2585.416667,40.72611,-73.98208
23854,34815569,75,Queens, Long Island City,2281.25,40.75291,-73.92305
23855,34816747,195,Manhattan, Harlem,5931.25,40.80526,-73.95522
23856,34817032,300,Manhattan, Midtown,9125,40.75316,-73.97099
23857,34817571,500,Manhattan, Upper East Side,15208.33333,40.7724,-73.95762
23858,34817616,199,Manhattan, Hell's Kitchen,6052.916667,40.76047,-73.99202
23859,34819184,77,Queens, Jackson Heights,2342.083333,40.756,-73.87756
23860,34819702,90,Brooklyn, Windsor Terrace,2737.5,40.64932,-73.98018
23861,34822061,100,Bronx, Throgs Neck,3041.666667,40.828,-73.81275
23862,34830282,60,Brooklyn, East Flatbush,1825,40.65904,-73.92334
23863,34832415,50,Brooklyn, Bushwick,1520.833333,40.69339,-73.90588
23864,34833931,395,Brooklyn, Clinton Hill,12014.58333,40.69526,-73.96321
23865,34834104,99,Brooklyn, East Flatbush,3011.25,40.66189,-73.93309
23866,34834620,200,Manhattan, Midtown,6083.333333,40.7554,-73.96474
23867,34835013,190,Manhattan, Midtown,5779.166667,40.75379,-73.96433
23868,34835303,300,Manhattan, Midtown,9125,40.75643,-73.96375
23869,34836661,70,Brooklyn, Bushwick,2129.166667,40.69941,-73.91186
23870,34837017,659,Brooklyn, Williamsburg,20044.58333,40.71853,-73.94808
23871,34837784,650,Brooklyn, Williamsburg,19770.83333,40.7192,-73.94805
23872,34837940,650,Brooklyn, Greenpoint,19770.83333,40.72235,-73.94176
23873,34838079,260,Manhattan, Chinatown,7908.333333,40.71837,-73.99633
23874,34838351,399,Brooklyn, Williamsburg,12136.25,40.7215,-73.96
23875,34839277,55,Brooklyn, Prospect-Lefferts Gardens,1672.916667,40.66261,-73.94399
23876,34840495,475,Brooklyn, Crown Heights,14447.91667,40.66473,-73.93134
23877,34840894,200,Brooklyn, Bushwick,6083.333333,40.70473,-73.92867
23878,34841457,55,Brooklyn, Prospect-Lefferts Gardens,1672.916667,40.66064,-73.94315
23879,34842320,99,Queens, Flushing,3011.25,40.75652,-73.81368
23880,34843532,289,Manhattan, Midtown,8790.416667,40.75935,-73.96471
23881,34843761,499,Manhattan, Hell's Kitchen,15177.91667,40.75967,-73.99219
23882,34844773,25,Brooklyn, Gravesend,760.4166667,40.59087,-73.97275
23883,34855302,299,Manhattan, West Village,9094.583333,40.73559,-73.99959
23884,34857004,125,Manhattan, Lower East Side,3802.083333,40.72183,-73.98803
23885,34858021,95,Manhattan, Little Italy,2889.583333,40.71758,-73.99792
23886,34858480,250,Manhattan, Chelsea,7604.166667,40.75295,-73.9955
23887,34858641,200,Brooklyn, Clinton Hill,6083.333333,40.68182,-73.959
23888,34859742,93,Queens, Ditmars Steinway,2828.75,40.7753,-73.90994
23889,34859794,225,Brooklyn, Bedford-Stuyvesant,6843.75,40.68315,-73.95222
23890,34859949,1000,Manhattan, Midtown,30416.66667,40.7431,-73.98233
23891,34860021,90,Brooklyn, Prospect-Lefferts Gardens,2737.5,40.66288,-73.95277
23892,34860549,75,Bronx, Unionport,2281.25,40.82936,-73.84854
23893,34861069,75,Manhattan, Harlem,2281.25,40.82509,-73.9522
23894,34862827,249,Manhattan, Upper West Side,7573.75,40.77629,-73.98017
23895,34863318,44,Brooklyn, Sunset Park,1338.333333,40.63957,-74.01717
23896,34863999,50,Queens, Maspeth,1520.833333,40.73829,-73.89586
23897,34865230,150,Brooklyn, Brooklyn Heights,4562.5,40.69015,-73.99271
23898,34865775,110,Manhattan, Lower East Side,3345.833333,40.72081,-73.99069
23899,34866413,93,Manhattan, Chelsea,2828.75,40.7483,-74.0008
23900,34866447,370,Brooklyn, Crown Heights,11254.16667,40.66682,-73.93022
23901,34866897,90,Brooklyn, Bedford-Stuyvesant,2737.5,40.68098,-73.91608
23902,34867034,440,Manhattan, Chelsea,13383.33333,40.74743,-73.99136
23903,34867398,40,Brooklyn, Sunset Park,1216.666667,40.64613,-74.00736
23904,34868182,489,Manhattan, Midtown,14873.75,40.75978,-73.96629
23905,34868954,203,Brooklyn, Williamsburg,6174.583333,40.71359,-73.94875
23906,34869197,154,Brooklyn, Williamsburg,4684.166667,40.70708,-73.94168
23907,34869203,27,Brooklyn, Sunset Park,821.25,40.64943,-74.01018
23908,34870577,13,Staten Island, Randall Manor,395.4166667,40.63136,-74.12559
23909,34871854,200,Manhattan, East Village,6083.333333,40.72128,-73.97899
23910,34885475,300,Manhattan, Theater District,9125,40.7585,-73.98221
23911,34885877,89,Brooklyn, Prospect-Lefferts Gardens,2707.083333,40.65986,-73.94277
23912,34888503,70,Staten Island, Tottenville,2129.166667,40.50943,-74.24442
23913,34889154,399,Brooklyn, Bushwick,12136.25,40.69551,-73.91697
23914,34892732,289,Manhattan, Hell's Kitchen,8790.416667,40.76885,-73.98611
23915,34893564,117,Manhattan, Gramercy,3558.75,40.73684,-73.9842
23916,34895693,7500,Brooklyn, East Flatbush,228125,40.65724,-73.9245
23917,34896977,120,Queens, Richmond Hill,3650,40.68243,-73.82668
23918,34899759,188,Brooklyn, Williamsburg,5718.333333,40.71988,-73.96381
23919,34900746,150,Manhattan, Midtown,4562.5,40.75671,-73.96228
23920,34901323,375,Brooklyn, Williamsburg,11406.25,40.71706,-73.95988
23921,34901699,85,Queens, Rego Park,2585.416667,40.7276,-73.86569
23922,34902713,175,Manhattan, Upper East Side,5322.916667,40.76233,-73.96193
23923,34903478,65,Brooklyn, Bushwick,1977.083333,40.68757,-73.91343
23924,34903658,275,Manhattan, East Village,8364.583333,40.72649,-73.98433
23925,34903861,75,Bronx, Westchester Square,2281.25,40.83616,-73.84638
23926,34904143,85,Queens, Rego Park,2585.416667,40.72582,-73.86572
23927,34904836,150,Brooklyn, Fort Greene,4562.5,40.69234,-73.97219
23928,34905447,68,Queens, Rego Park,2068.333333,40.72662,-73.86645
23929,34906695,150,Brooklyn, Flatbush,4562.5,40.64208,-73.95574
23930,34907095,90,Brooklyn, Crown Heights,2737.5,40.67672,-73.94856
23931,34907354,42,Brooklyn, Prospect-Lefferts Gardens,1277.5,40.66197,-73.95952
23932,34907479,106,Manhattan, Harlem,3224.166667,40.80497,-73.94152
23933,34907584,125,Manhattan, Washington Heights,3802.083333,40.83903,-73.94588
23934,34908245,199,Manhattan, Hell's Kitchen,6052.916667,40.75951,-73.98898
23935,34908806,155,Brooklyn, Williamsburg,4714.583333,40.7132,-73.96441
23936,34908810,175,Brooklyn, Boerum Hill,5322.916667,40.68475,-73.9871
23937,34909594,135,Brooklyn, Gowanus,4106.25,40.66916,-73.9914
23938,34910158,101,Queens, Sunnyside,3072.083333,40.74807,-73.91343
23939,34910222,299,Manhattan, Greenwich Village,9094.583333,40.72748,-74.0008
23940,34910439,268,Manhattan, SoHo,8151.666667,40.72599,-74.00249
23941,34911913,150,Brooklyn, Williamsburg,4562.5,40.7201,-73.96373
23942,34912300,55,Manhattan, Washington Heights,1672.916667,40.84721,-73.93321
23943,34912334,85,Brooklyn, Bedford-Stuyvesant,2585.416667,40.67916,-73.92559
23944,34914606,45,Brooklyn, Sunset Park,1368.75,40.64739,-74.00549
23945,34928299,194,Manhattan, Hell's Kitchen,5900.833333,40.76022,-74.00117
23946,34928988,140,Manhattan, Midtown,4258.333333,40.75175,-73.97382
23947,34929016,89,Manhattan, Chelsea,2707.083333,40.74125,-73.99926
23948,34930138,151,Brooklyn, Boerum Hill,4592.916667,40.68993,-73.99204
23949,34932465,50,Brooklyn, Bedford-Stuyvesant,1520.833333,40.68716,-73.923
23950,34933559,70,Queens, Rego Park,2129.166667,40.7258,-73.86715
23951,34933815,65,Queens, Rego Park,1977.083333,40.72721,-73.86589
23952,34933891,120,Brooklyn, Bedford-Stuyvesant,3650,40.68327,-73.91797
23953,34934005,90,Brooklyn, Bedford-Stuyvesant,2737.5,40.68337,-73.9227
23954,34934744,75,Queens, Elmhurst,2281.25,40.74769,-73.87203
23955,34935098,40,Brooklyn, Bedford-Stuyvesant,1216.666667,40.68036,-73.91621
23956,34935124,250,Manhattan, Hell's Kitchen,7604.166667,40.76106,-73.99733
23957,34935198,200,Manhattan, Hell's Kitchen,6083.333333,40.76113,-73.99504
23958,34935216,180,Manhattan, East Village,5475,40.7319,-73.98658
23959,34935699,200,Brooklyn, Clinton Hill,6083.333333,40.69054,-73.96063
23960,34936509,245,Brooklyn, Bay Ridge,7452.083333,40.62061,-74.02331
23961,34937287,459,Manhattan, Flatiron District,13961.25,40.74312,-73.98977
23962,34937685,350,Manhattan, Kips Bay,10645.83333,40.74257,-73.98146
23963,34937986,55,Queens, Rego Park,1672.916667,40.72718,-73.86541
23964,34938631,350,Brooklyn, Williamsburg,10645.83333,40.71743,-73.9538
23965,34938932,275,Queens, Long Island City,8364.583333,40.75659,-73.93108
23966,34939305,78,Manhattan, East Village,2372.5,40.72276,-73.98741
23967,34940602,60,Brooklyn, Bedford-Stuyvesant,1825,40.69593,-73.93503
23968,34940756,149,Brooklyn, Williamsburg,4532.083333,40.71867,-73.94884
23969,34940796,35,Bronx, Wakefield,1064.583333,40.88798,-73.86474
23970,34941479,36,Bronx, Allerton,1095,40.86997,-73.84867
23971,34941499,38,Bronx, Allerton,1155.833333,40.86958,-73.84872
23972,34943129,50,Manhattan, Washington Heights,1520.833333,40.85911,-73.93087
23973,34943918,150,Brooklyn, Bedford-Stuyvesant,4562.5,40.68337,-73.93718
23974,34944309,850,Manhattan, Gramercy,25854.16667,40.73817,-73.98903
23975,34944843,175,Manhattan, Midtown,5322.916667,40.75235,-73.97077
23976,34945599,169,Manhattan, Upper East Side,5140.416667,40.76383,-73.9687
23977,34945827,85,Manhattan, SoHo,2585.416667,40.72627,-74.00104
23978,34945914,68,Staten Island, New Springville,2068.333333,40.58647,-74.15954
23979,34946538,80,Brooklyn, Williamsburg,2433.333333,40.70877,-73.95064
23980,34946772,65,Brooklyn, Bushwick,1977.083333,40.69969,-73.9199
23981,34947011,699,Manhattan, Upper West Side,21261.25,40.77652,-73.98151
23982,34947418,79,Brooklyn, Kensington,2402.916667,40.64501,-73.97859
23983,34948476,80,Queens, East Elmhurst,2433.333333,40.7655,-73.88217
23984,34948758,130,Manhattan, East Village,3954.166667,40.7283,-73.98589
23985,34949052,58,Brooklyn, Sunset Park,1764.166667,40.63814,-74.01288
23986,34949054,135,Manhattan, Murray Hill,4106.25,40.74561,-73.97784
23987,34949120,150,Queens, Woodside,4562.5,40.74302,-73.90287
23988,34949542,40,Brooklyn, Flatbush,1216.666667,40.64856,-73.96358
23989,34949698,300,Brooklyn, Williamsburg,9125,40.70939,-73.94055
23990,34949851,245,Manhattan, Midtown,7452.083333,40.7584,-73.97075
23991,34951077,35,Brooklyn, Bedford-Stuyvesant,1064.583333,40.69152,-73.96037
23992,34953317,600,Manhattan, Lower East Side,18250,40.71872,-73.98174
23993,34954639,245,Manhattan, Gramercy,7452.083333,40.73712,-73.98844
23994,34954790,145,Manhattan, Upper East Side,4410.416667,40.76989,-73.94961
23995,34956249,145,Manhattan, Upper East Side,4410.416667,40.77697,-73.95272
23996,34956747,145,Manhattan, East Harlem,4410.416667,40.78707,-73.95121
23997,34958857,145,Manhattan, Upper East Side,4410.416667,40.77045,-73.94959
23998,34959292,158,Manhattan, Upper West Side,4805.833333,40.79582,-73.96711
23999,34959441,145,Manhattan, Upper East Side,4410.416667,40.77031,-73.95007
24000,34959442,50,Manhattan, East Harlem,1520.833333,40.79512,-73.94454
24001,34960545,174,Queens, Ditmars Steinway,5292.5,40.77558,-73.90506
24002,34962230,150,Manhattan, Upper East Side,4562.5,40.76805,-73.94929
24003,34962946,239,Manhattan, Hell's Kitchen,7269.583333,40.76615,-73.98882
24004,34962979,150,Manhattan, Upper East Side,4562.5,40.77821,-73.95504
24005,34964114,80,Brooklyn, Bushwick,2433.333333,40.70267,-73.92271
24006,34964342,200,Queens, Long Island City,6083.333333,40.75181,-73.93702
24007,34964711,100,Manhattan, Nolita,3041.666667,40.72222,-73.99443
24008,34966969,150,Manhattan, Midtown,4562.5,40.7604,-73.96451
24009,34967678,499,Manhattan, Chinatown,15177.91667,40.71801,-73.9943
24010,34967770,300,Manhattan, Harlem,9125,40.81872,-73.94363
24011,34968153,55,Brooklyn, Fort Hamilton,1672.916667,40.61822,-74.03538
24012,34972072,250,Manhattan, Lower East Side,7604.166667,40.71323,-73.99063
24013,34972213,79,Brooklyn, Williamsburg,2402.916667,40.70671,-73.94774
24014,34972355,200,Manhattan, Chinatown,6083.333333,40.71693,-73.99075
24015,34972828,200,Queens, Sunnyside,6083.333333,40.7475,-73.9161
24016,34973988,120,Manhattan, Lower East Side,3650,40.72049,-73.98816
24017,34974184,299,Brooklyn, Mill Basin,9094.583333,40.61058,-73.90971
24018,34974475,48,Queens, Woodhaven,1460,40.69114,-73.86459
24019,34974705,68,Brooklyn, Bedford-Stuyvesant,2068.333333,40.69118,-73.93476
24020,34974799,173,Manhattan, Hell's Kitchen,5262.083333,40.76537,-73.98487
24021,34975296,50,Brooklyn, Bushwick,1520.833333,40.69707,-73.93201
24022,34975845,85,Manhattan, Upper East Side,2585.416667,40.76129,-73.96178
24023,34975935,175,Brooklyn, Prospect Heights,5322.916667,40.67834,-73.96598
24024,34976038,118,Manhattan, Harlem,3589.166667,40.81582,-73.94267
24025,34976056,399,Brooklyn, Williamsburg,12136.25,40.71736,-73.95845
24026,34976241,108,Queens, Woodside,3285,40.74479,-73.91193
24027,34976973,248,Queens, South Ozone Park,7543.333333,40.67101,-73.78943
24028,34977363,190,Manhattan, Midtown,5779.166667,40.75375,-73.97416
24029,34978082,225,Brooklyn, East New York,6843.75,40.67337,-73.88846
24030,34978133,175,Manhattan, East Village,5322.916667,40.7266,-73.9875
24031,34978674,130,Brooklyn, Greenpoint,3954.166667,40.73456,-73.95328
24032,34978738,60,Queens, Ozone Park,1825,40.67565,-73.84677
24033,34979429,102,Manhattan, Midtown,3102.5,40.74329,-73.98253
24034,34980397,131,Manhattan, East Village,3984.583333,40.72657,-73.98796
24035,34980912,80,Brooklyn, Bushwick,2433.333333,40.70113,-73.92175
24036,34981452,200,Queens, Howard Beach,6083.333333,40.66162,-73.85598
24037,34981661,80,Brooklyn, Bedford-Stuyvesant,2433.333333,40.68096,-73.92512
24038,34983299,895,Brooklyn, Williamsburg,27222.91667,40.70893,-73.9572
24039,34995443,499,Manhattan, Chelsea,15177.91667,40.74344,-74.00747
24040,34995803,447,Manhattan, Chelsea,13596.25,40.74436,-74.00729
24041,34996136,447,Manhattan, Chelsea,13596.25,40.74372,-74.00601
24042,34996955,600,Manhattan, Lower East Side,18250,40.71736,-73.9827
24043,34997245,255,Manhattan, Little Italy,7756.25,40.71978,-73.99681
24044,34997345,320,Manhattan, East Village,9733.333333,40.725,-73.97903
24045,34997360,795,Brooklyn, Williamsburg,24181.25,40.71399,-73.94683
24046,34997666,56,Brooklyn, Borough Park,1703.333333,40.64172,-73.99265
24047,34997773,695,Brooklyn, Williamsburg,21139.58333,40.71495,-73.94726
24048,34997929,295,Brooklyn, Williamsburg,8972.916667,40.7149,-73.94585
24049,34997985,56,Brooklyn, Borough Park,1703.333333,40.64061,-73.99216
24050,34998736,119,Manhattan, Murray Hill,3619.583333,40.74616,-73.97522
24051,34999128,195,Manhattan, Midtown,5931.25,40.75869,-73.96725
24052,34999688,295,Brooklyn, Williamsburg,8972.916667,40.71344,-73.94612
24053,35000157,600,Manhattan, Murray Hill,18250,40.74459,-73.97436
24054,35000403,450,Manhattan, Upper West Side,13687.5,40.7983,-73.96115
24055,35000596,399,Manhattan, Midtown,12136.25,40.75661,-73.97186
24056,35000795,300,Manhattan, Harlem,9125,40.80529,-73.94718
24057,35000981,495,Brooklyn, Williamsburg,15056.25,40.71779,-73.94232
24058,35002204,75,Brooklyn, Bedford-Stuyvesant,2281.25,40.69237,-73.93446
24059,35002311,160,Brooklyn, Bushwick,4866.666667,40.6884,-73.91373
24060,35002617,85,Brooklyn, Bedford-Stuyvesant,2585.416667,40.68971,-73.92836
24061,35003154,88,Brooklyn, Crown Heights,2676.666667,40.67307,-73.93917
24062,35003827,150,Manhattan, Murray Hill,4562.5,40.74833,-73.98162
24063,35004646,30,Brooklyn, Sheepshead Bay,912.5,40.60753,-73.95389
24064,35004930,75,Queens, Jamaica Estates,2281.25,40.72101,-73.79395
24065,35005222,400,Manhattan, Upper West Side,12166.66667,40.79837,-73.96061
24066,35005367,189,Queens, Woodside,5748.75,40.74357,-73.90894
24067,35005473,92,Brooklyn, Bedford-Stuyvesant,2798.333333,40.6904,-73.93463
24068,35005797,550,Manhattan, Upper West Side,16729.16667,40.80154,-73.96106
24069,35006072,180,Manhattan, Upper West Side,5475,40.78263,-73.97623
24070,35006121,149,Manhattan, Midtown,4532.083333,40.76383,-73.98368
24071,35006426,50,Queens, Sunnyside,1520.833333,40.73935,-73.92096
24072,35007081,295,Brooklyn, Williamsburg,8972.916667,40.71697,-73.94227
24073,35007111,70,Brooklyn, East New York,2129.166667,40.67109,-73.86841
24074,35007140,295,Brooklyn, Williamsburg,8972.916667,40.71701,-73.94082
24075,35007240,1099,Manhattan, Greenwich Village,33427.91667,40.73655,-73.99618
24076,35007394,129,Brooklyn, Sheepshead Bay,3923.75,40.60858,-73.9516
24077,35008478,400,Manhattan, Hell's Kitchen,12166.66667,40.76299,-73.99478
24078,35008790,428,Manhattan, Hell's Kitchen,13018.33333,40.76275,-73.99271
24079,35009512,123,Brooklyn, Williamsburg,3741.25,40.70838,-73.95366
24080,35009677,88,Queens, Flushing,2676.666667,40.7562,-73.83071
24081,35010022,89,Brooklyn, Bushwick,2707.083333,40.69605,-73.92423
24082,35010433,80,Queens, Flushing,2433.333333,40.75291,-73.83135
24083,35010988,111,Manhattan, Upper East Side,3376.25,40.78012,-73.95079
24084,35011803,90,Brooklyn, Bushwick,2737.5,40.69469,-73.92475
24085,35012326,109,Manhattan, Two Bridges,3315.416667,40.71089,-73.99671
24086,35012500,68,Queens, Rosedale,2068.333333,40.65535,-73.74449
24087,35013529,38,Brooklyn, Crown Heights,1155.833333,40.67145,-73.93355
24088,35021821,360,Manhattan, Upper West Side,10950,40.77081,-73.99036
24089,35023304,145,Queens, Sunnyside,4410.416667,40.74143,-73.9229
24090,35023313,120,Queens, Richmond Hill,3650,40.70053,-73.82372
24091,35025851,599,Manhattan, Hell's Kitchen,18219.58333,40.76796,-73.98891
24092,35026069,100,Manhattan, East Village,3041.666667,40.72657,-73.98757
24093,35026159,330,Manhattan, Upper West Side,10037.5,40.7997,-73.95946
24094,35026452,179,Manhattan, Midtown,5444.583333,40.7601,-73.97042
24095,35026962,185,Manhattan, Upper East Side,5627.083333,40.76365,-73.96187
24096,35028223,200,Manhattan, East Harlem,6083.333333,40.7988,-73.94339
24097,35029487,180,Manhattan, Midtown,5475,40.7482,-73.98599
24098,35029537,75,Manhattan, Hell's Kitchen,2281.25,40.76514,-73.98775
24099,35029871,220,Brooklyn, Boerum Hill,6691.666667,40.68873,-73.98929
24100,35030427,180,Manhattan, Midtown,5475,40.74848,-73.98631
24101,35030460,60,Brooklyn, Bedford-Stuyvesant,1825,40.69348,-73.94499
24102,35030571,75,Queens, Ditmars Steinway,2281.25,40.77132,-73.90474
24103,35030589,155,Manhattan, Hell's Kitchen,4714.583333,40.76392,-73.98805
24104,35030835,180,Manhattan, Midtown,5475,40.74646,-73.9863
24105,35031082,180,Manhattan, Midtown,5475,40.74669,-73.98749
24106,35031409,180,Manhattan, Midtown,5475,40.74847,-73.98629
24107,35031778,400,Manhattan, Lower East Side,12166.66667,40.71949,-73.98607
24108,35031939,60,Manhattan, Harlem,1825,40.82204,-73.95566
24109,35032636,135,Manhattan, Midtown,4106.25,40.75476,-73.97118
24110,35032803,79,Manhattan, Hell's Kitchen,2402.916667,40.76501,-73.98892
24111,35033521,77,Manhattan, Hell's Kitchen,2342.083333,40.76356,-73.98814
24112,35033674,59,Bronx, Melrose,1794.583333,40.82374,-73.91555
24113,35033921,77,Manhattan, Hell's Kitchen,2342.083333,40.76509,-73.98795
24114,35034410,100,Manhattan, East Village,3041.666667,40.72764,-73.98712
24115,35034543,69,Manhattan, Hell's Kitchen,2098.75,40.76424,-73.98916
24116,35034773,120,Manhattan, Hell's Kitchen,3650,40.76404,-73.98973
24117,35035202,69,Bronx, Belmont,2098.75,40.85539,-73.88769
24118,35035291,120,Manhattan, Hell's Kitchen,3650,40.76487,-73.98912
24119,35035847,180,Manhattan, Theater District,5475,40.76113,-73.98557
24120,35036056,60,Manhattan, Harlem,1825,40.82172,-73.95618
24121,35036124,200,Brooklyn, Bedford-Stuyvesant,6083.333333,40.68957,-73.92659
24122,35037136,549,Brooklyn, Williamsburg,16698.75,40.70865,-73.96673
24123,35037457,50,Brooklyn, Bedford-Stuyvesant,1520.833333,40.69634,-73.93445
24124,35037976,125,Manhattan, Midtown,3802.083333,40.75455,-73.9695
24125,35038031,295,Queens, Long Island City,8972.916667,40.75823,-73.93114
24126,35038048,385,Manhattan, Murray Hill,11710.41667,40.74525,-73.97225
24127,35038124,479,Manhattan, Midtown,14569.58333,40.75911,-73.97011
24128,35038269,99,Manhattan, Midtown,3011.25,40.75624,-73.97171
24129,35038426,260,Manhattan, Midtown,7908.333333,40.74781,-73.98769
24130,35038658,45,Queens, Elmhurst,1368.75,40.74696,-73.87912
24131,35039302,235,Manhattan, Midtown,7147.916667,40.75974,-73.97067
24132,35039936,198,Brooklyn, Bushwick,6022.5,40.69971,-73.93068
24133,35040055,275,Manhattan, Hell's Kitchen,8364.583333,40.75484,-73.9939
24134,35040098,134,Manhattan, East Harlem,4075.833333,40.78766,-73.9423
24135,35040805,199,Manhattan, Midtown,6052.916667,40.76044,-73.97012
24136,35040813,59,Queens, Long Island City,1794.583333,40.76263,-73.93547
24137,35041121,198,Brooklyn, Bushwick,6022.5,40.69824,-73.92888
24138,35042440,80,Staten Island, Mariners Harbor,2433.333333,40.6357,-74.15478
24139,35042474,50,Queens, Flushing,1520.833333,40.76377,-73.82692
24140,35043094,150,Queens, Springfield Gardens,4562.5,40.66316,-73.74804
24141,35044981,181,Manhattan, Kips Bay,5505.416667,40.74392,-73.97741
24142,35050872,395,Manhattan, Financial District,12014.58333,40.71055,-74.00623
24143,35054863,45,Brooklyn, Bedford-Stuyvesant,1368.75,40.68425,-73.92503
24144,35055076,65,Queens, Richmond Hill,1977.083333,40.70254,-73.8322
24145,35055437,57,Manhattan, Harlem,1733.75,40.82132,-73.95441
24146,35056385,65,Brooklyn, Flatbush,1977.083333,40.64669,-73.95921
24147,35057815,325,Queens, Jamaica Hills,9885.416667,40.71209,-73.80151
24148,35058541,99,Bronx, Throgs Neck,3011.25,40.81869,-73.82233
24149,35059067,90,Queens, East Elmhurst,2737.5,40.76444,-73.87238
24150,35059538,70,Queens, East Elmhurst,2129.166667,40.76411,-73.87373
24151,35059681,60,Queens, East Elmhurst,1825,40.76481,-73.87242
24152,35059840,100,Brooklyn, Canarsie,3041.666667,40.64127,-73.89119
24153,35060288,255,Manhattan, East Village,7756.25,40.72604,-73.98843
24154,35060675,350,Brooklyn, Crown Heights,10645.83333,40.67623,-73.93642
24155,35062294,180,Manhattan, East Harlem,5475,40.80098,-73.94261
24156,35063045,190,Manhattan, Little Italy,5779.166667,40.71837,-73.99768
24157,35064014,50,Brooklyn, Fort Greene,1520.833333,40.69026,-73.97074
24158,35064019,150,Manhattan, Harlem,4562.5,40.81149,-73.94024
24159,35064196,160,Manhattan, Hell's Kitchen,4866.666667,40.76284,-73.99003
24160,35064797,150,Manhattan, West Village,4562.5,40.73435,-74.00392
24161,35065083,140,Brooklyn, Brooklyn Heights,4258.333333,40.69664,-73.99467
24162,35065348,75,Queens, Richmond Hill,2281.25,40.6944,-73.83192
